[sudo] password for mobile: 
20260603214931,192.168.70.135,43601,10.0.0.8,5001,1,27.0-28.0,2883584,23068672
20260603214932,192.168.70.135,43601,10.0.0.8,5001,1,28.0-29.0,2490368,19922944
20260603214933,192.168.70.135,43601,10.0.0.8,5001,1,29.0-30.0,2490368,19922944
20260603214934,192.168.70.135,43601,10.0.0.8,5001,1,30.0-31.0,2752512,22020096
20260603214935,192.168.70.135,43601,10.0.0.8,5001,1,31.0-32.0,2752512,22020096
20260603214936,192.168.70.135,43601,10.0.0.8,5001,1,32.0-33.0,1835008,14680064
20260603214937,192.168.70.135,43601,10.0.0.8,5001,1,33.0-34.0,2490368,19922944
20260603214938,192.168.70.135,43601,10.0.0.8,5001,1,34.0-35.0,2621440,20971520
20260603214939,192.168.70.135,43601,10.0.0.8,5001,1,35.0-36.0,2752512,22020096
20260603214940,192.168.70.135,43601,10.0.0.8,5001,1,36.0-37.0,2621440,20971520
20260603214941,192.168.70.135,43601,10.0.0.8,5001,1,37.0-38.0,2752512,22020096
20260603214942,192.168.70.135,43601,10.0.0.8,5001,1,38.0-39.0,2621440,20971520
20260603214943,192.168.70.135,43601,10.0.0.8,5001,1,39.0-40.0,2621440,20971520
20260603214944,192.168.70.135,43601,10.0.0.8,5001,1,40.0-41.0,2752512,22020096
20260603214945,192.168.70.135,43601,10.0.0.8,5001,1,41.0-42.0,2752512,22020096
20260603214946,192.168.70.135,43601,10.0.0.8,5001,1,42.0-43.0,2621440,20971520
20260603214947,192.168.70.135,43601,10.0.0.8,5001,1,43.0-44.0,2752512,22020096
20260603214948,192.168.70.135,43601,10.0.0.8,5001,1,44.0-45.0,2621440,20971520
20260603214949,192.168.70.135,43601,10.0.0.8,5001,1,45.0-46.0,2621440,20971520
20260603214950,192.168.70.135,43601,10.0.0.8,5001,1,46.0-47.0,2621440,20971520
20260603214951,192.168.70.135,43601,10.0.0.8,5001,1,47.0-48.0,2490368,19922944
20260603214952,192.168.70.135,43601,10.0.0.8,5001,1,48.0-49.0,2752512,22020096
20260603214953,192.168.70.135,43601,10.0.0.8,5001,1,49.0-50.0,2621440,20971520
20260603214954,192.168.70.135,43601,10.0.0.8,5001,1,50.0-51.0,2752512,22020096
20260603214955,192.168.70.135,43601,10.0.0.8,5001,1,51.0-52.0,2621440,20971520
20260603214956,192.168.70.135,43601,10.0.0.8,5001,1,52.0-53.0,2621440,20971520
20260603214957,192.168.70.135,43601,10.0.0.8,5001,1,53.0-54.0,2883584,23068672
20260603214958,192.168.70.135,43601,10.0.0.8,5001,1,54.0-55.0,2752512,22020096
20260603214959,192.168.70.135,43601,10.0.0.8,5001,1,55.0-56.0,2752512,22020096
20260603215000,192.168.70.135,43601,10.0.0.8,5001,1,56.0-57.0,2752512,22020096
20260603215001,192.168.70.135,43601,10.0.0.8,5001,1,57.0-58.0,4063232,32505856
20260603215002,192.168.70.135,43601,10.0.0.8,5001,1,58.0-59.0,2883584,23068672
20260603215003,192.168.70.135,43601,10.0.0.8,5001,1,59.0-60.0,2883584,23068672
20260603215003,192.168.70.135,43601,10.0.0.8,5001,1,60.0-60.9,131072,1183171
20260603215003,192.168.70.135,43601,10.0.0.8,5001,1,0.0-60.9,159645756,20976266
