[sudo] password for mobile: 
20260603105952,192.168.70.135,49869,10.0.0.7,5001,1,40.0-41.0,1703936,13631488
20260603105953,192.168.70.135,49869,10.0.0.7,5001,1,41.0-42.0,3538944,28311552
20260603105954,192.168.70.135,49869,10.0.0.7,5001,1,42.0-43.0,2621440,20971520
20260603105955,192.168.70.135,49869,10.0.0.7,5001,1,43.0-44.0,3670016,29360128
20260603105956,192.168.70.135,49869,10.0.0.7,5001,1,44.0-45.0,3538944,28311552
20260603105957,192.168.70.135,49869,10.0.0.7,5001,1,45.0-46.0,3538944,28311552
20260603105958,192.168.70.135,49869,10.0.0.7,5001,1,46.0-47.0,3407872,27262976
20260603105959,192.168.70.135,49869,10.0.0.7,5001,1,47.0-48.0,3538944,28311552
20260603110000,192.168.70.135,49869,10.0.0.7,5001,1,48.0-49.0,2752512,22020096
20260603110001,192.168.70.135,49869,10.0.0.7,5001,1,49.0-50.0,2752512,22020096
20260603110002,192.168.70.135,49869,10.0.0.7,5001,1,50.0-51.0,2621440,20971520
20260603110003,192.168.70.135,49869,10.0.0.7,5001,1,51.0-52.0,3538944,28311552
20260603110004,192.168.70.135,49869,10.0.0.7,5001,1,52.0-53.0,2490368,19922944
20260603110005,192.168.70.135,49869,10.0.0.7,5001,1,53.0-54.0,3670016,29360128
20260603110006,192.168.70.135,49869,10.0.0.7,5001,1,54.0-55.0,3538944,28311552
20260603110007,192.168.70.135,49869,10.0.0.7,5001,1,55.0-56.0,2883584,23068672
20260603110008,192.168.70.135,49869,10.0.0.7,5001,1,56.0-57.0,3538944,28311552
20260603110009,192.168.70.135,49869,10.0.0.7,5001,1,57.0-58.0,1703936,13631488
20260603110010,192.168.70.135,49869,10.0.0.7,5001,1,58.0-59.0,3407872,27262976
20260603110011,192.168.70.135,49869,10.0.0.7,5001,1,59.0-60.0,2621440,20971520
20260603110011,192.168.70.135,49869,10.0.0.7,5001,1,60.0-60.8,131072,1365493
20260603110011,192.168.70.135,49869,10.0.0.7,5001,1,0.0-60.8,176947260,23294829
